fibra,fosfolipidos,grasa,humedad,proteina_dumas,tyr,O2_am,T_am,pH_am,ph,TA_porcentaje_,TC_porcentaje_,IC,ROI,Semana,sobrevivencia_limpia,fibra_min_real,fibra_max_real,fosfolipidos_min_real,fosfolipidos_max_real,grasa_min_real,grasa_max_real,humedad_min_real,humedad_max_real,proteina_dumas_min_real,proteina_dumas_max_real,tyr_min_real,tyr_max_real,O2_am_min_real,O2_am_max_real,T_am_min_real,T_am_max_real,pH_am_min_real,pH_am_max_real,ph_min_real,ph_max_real,TA_porcentaje__min_real,TA_porcentaje__max_real,TC_porcentaje__min_real,TC_porcentaje__max_real
8,0,6,8,3,2,7,1,9,0,0,0,1.2687499999999998,-0.22730162230619566,4.0,99.07599999999996,2.738,2.964,0.585,0.751,8.34,8.863,12.004,12.296,36.399,37.25,1.131,1.172,6.82,7.08,24.68,25.66,8.546,8.69,5.815,6.106,0.8,0.87,0.87,0.923
8,0,6,8,3,2,8,0,7,0,2,0,1.619,0.4227410164388337,10.0,97.3620000000001,2.738,2.964,0.585,0.751,8.34,8.863,12.004,12.296,36.399,37.25,1.131,1.172,7.08,7.34,23.7,24.68,8.258,8.402,5.815,6.106,0.94,1.01,0.87,0.923
8,0,6,8,3,2,9,0,6,0,2,0,1.499,0.3710896572626518,10.0,97.3620000000001,2.738,2.964,0.585,0.751,8.34,8.863,12.004,12.296,36.399,37.25,1.131,1.172,7.34,7.6,23.7,24.68,8.114,8.258,5.815,6.106,0.94,1.01,0.87,0.923
8,0,6,8,3,2,9,0,9,0,0,0,1.421666666666667,-0.1530961561775476,6.0,98.51,2.738,2.964,0.585,0.751,8.34,8.863,12.004,12.296,36.399,37.25,1.131,1.172,7.34,7.6,23.7,24.68,8.546,8.69,5.815,6.106,0.8,0.87,0.87,0.923
8,0,6,8,3,2,9,3,9,0,3,0,1.13,-1.0,2.0,99.53799999999998,2.738,2.964,0.585,0.751,8.34,8.863,12.004,12.296,36.399,37.25,1.131,1.172,7.34,7.6,26.64,27.62,8.546,8.69,5.815,6.106,1.01,1.08,0.87,0.923
8,0,6,8,3,2,9,4,9,0,3,0,1.145,-1.0,2.0,99.53799999999998,2.738,2.964,0.585,0.751,8.34,8.863,12.004,12.296,36.399,37.25,1.131,1.172,7.34,7.6,27.62,28.6,8.546,8.69,5.815,6.106,1.01,1.08,0.87,0.923
8,0,6,8,3,3,0,1,9,0,2,0,1.359444444444444,0.2496289759891082,9.0,97.64900000000007,2.738,2.964,0.585,0.751,8.34,8.863,12.004,12.296,36.399,37.25,1.172,1.214,5.0,5.26,24.68,25.66,8.546,8.69,5.815,6.106,0.94,1.01,0.87,0.923
8,0,6,8,3,3,5,0,5,0,2,0,1.357166660876272,0.31148923573449,12.0,100.0,2.738,2.964,0.585,0.751,8.34,8.863,12.004,12.296,36.399,37.25,1.172,1.214,6.3,6.56,23.7,24.68,7.97,8.114,5.815,6.106,0.94,1.01,0.87,0.923
8,0,6,8,3,3,6,1,5,0,2,0,1.42583892090742,0.3861141755464443,12.0,98.8,2.738,2.964,0.585,0.751,8.34,8.863,12.004,12.296,36.399,37.25,1.172,1.214,6.56,6.82,24.68,25.66,7.97,8.114,5.815,6.106,0.94,1.01,0.87,0.923
8,0,6,8,3,3,9,0,9,0,0,0,1.291666666666667,-0.2242747766476961,6.0,98.51,2.738,2.964,0.585,0.751,8.34,8.863,12.004,12.296,36.399,37.25,1.172,1.214,7.34,7.6,23.7,24.68,8.546,8.69,5.815,6.106,0.8,0.87,0.87,0.923
8,0,6,8,3,3,9,3,9,0,3,0,1.14,-1.0,2.0,99.53799999999998,2.738,2.964,0.585,0.751,8.34,8.863,12.004,12.296,36.399,37.25,1.172,1.214,7.34,7.6,26.64,27.62,8.546,8.69,5.815,6.106,1.01,1.08,0.87,0.923
8,0,6,8,4,2,0,1,8,0,0,0,1.5475,0.3593501692923086,8.0,97.93600000000005,2.738,2.964,0.585,0.751,8.34,8.863,12.004,12.296,37.25,38.102,1.131,1.172,5.0,5.26,24.68,25.66,8.402,8.546,5.815,6.106,0.8,0.87,0.87,0.923
8,0,6,8,4,2,6,0,6,0,2,0,1.525,0.3416184187096573,9.0,97.64900000000007,2.738,2.964,0.585,0.751,8.34,8.863,12.004,12.296,37.25,38.102,1.131,1.172,6.56,6.82,23.7,24.68,8.114,8.258,5.815,6.106,0.94,1.01,0.87,0.923
8,0,6,8,4,2,6,1,9,0,0,0,1.35,-0.2079774641870538,4.0,99.07599999999996,2.738,2.964,0.585,0.751,8.34,8.863,12.004,12.296,37.25,38.102,1.131,1.172,6.56,6.82,24.68,25.66,8.546,8.69,5.815,6.106,0.8,0.87,0.87,0.923
8,0,6,8,4,2,9,0,9,0,0,0,1.348333333333333,-0.199082263849604,6.0,98.51,2.738,2.964,0.585,0.751,8.34,8.863,12.004,12.296,37.25,38.102,1.131,1.172,7.34,7.6,23.7,24.68,8.546,8.69,5.815,6.106,0.8,0.87,0.87,0.923
8,0,6,8,4,2,9,1,9,0,0,0,1.448333333333333,-0.1431515796562831,6.0,98.51,2.738,2.964,0.585,0.751,8.34,8.863,12.004,12.296,37.25,38.102,1.131,1.172,7.34,7.6,24.68,25.66,8.546,8.69,5.815,6.106,0.8,0.87,0.87,0.923
8,0,6,9,3,2,5,2,6,0,2,0,1.640005191150276,0.5688087961131821,12.0,98.8,2.738,2.964,0.585,0.751,8.34,8.863,12.296,12.587,36.399,37.25,1.131,1.172,6.3,6.56,25.66,26.64,8.114,8.258,5.815,6.106,0.94,1.01,0.87,0.923
8,0,7,8,3,2,1,0,7,0,0,0,1.6175,0.4235407425448453,8.0,97.93600000000005,2.738,2.964,0.585,0.751,8.863,9.385,12.004,12.296,36.399,37.25,1.131,1.172,5.26,5.52,23.7,24.68,8.258,8.402,5.815,6.106,0.8,0.87,0.87,0.923
8,0,7,8,3,2,1,1,8,0,2,0,1.636111111111112,0.426484329347726,9.0,97.64900000000007,2.738,2.964,0.585,0.751,8.863,9.385,12.004,12.296,36.399,37.25,1.131,1.172,5.26,5.52,24.68,25.66,8.402,8.546,5.815,6.106,0.94,1.01,0.87,0.923
8,0,7,8,3,2,5,1,9,0,0,0,1.3,-0.2292122930829304,4.0,99.07599999999996,2.738,2.964,0.585,0.751,8.863,9.385,12.004,12.296,36.399,37.25,1.131,1.172,6.3,6.56,24.68,25.66,8.546,8.69,5.815,6.106,0.8,0.87,0.87,0.923
8,0,7,8,3,2,7,1,3,0,2,0,1.557235689047256,0.4027217641992688,11.0,97.07500000000012,2.738,2.964,0.585,0.751,8.863,9.385,12.004,12.296,36.399,37.25,1.131,1.172,6.82,7.08,24.68,25.66,7.682,7.826,5.815,6.106,0.94,1.01,0.87,0.923
8,0,7,8,3,2,9,0,9,0,0,0,1.296666666666667,-0.2053748928759564,6.0,98.51,2.738,2.964,0.585,0.751,8.863,9.385,12.004,12.296,36.399,37.25,1.131,1.172,7.34,7.6,23.7,24.68,8.546,8.69,5.815,6.106,0.8,0.87,0.87,0.923
8,0,7,8,3,2,9,3,8,0,3,0,1.16,-1.0,2.0,99.53799999999998,2.738,2.964,0.585,0.751,8.863,9.385,12.004,12.296,36.399,37.25,1.131,1.172,7.34,7.6,26.64,27.62,8.402,8.546,5.815,6.106,1.01,1.08,0.87,0.923
8,0,7,8,3,2,9,3,9,0,3,0,1.125,-1.0,2.0,99.53799999999998,2.738,2.964,0.585,0.751,8.863,9.385,12.004,12.296,36.399,37.25,1.131,1.172,7.34,7.6,26.64,27.62,8.546,8.69,5.815,6.106,1.01,1.08,0.87,0.923
8,0,7,8,3,3,0,0,7,0,0,0,1.36375,0.1840008796517841,8.0,97.93600000000005,2.738,2.964,0.585,0.751,8.863,9.385,12.004,12.296,36.399,37.25,1.172,1.214,5.0,5.26,23.7,24.68,8.258,8.402,5.815,6.106,0.8,0.87,0.87,0.923
8,0,7,8,3,3,4,0,5,0,2,0,1.445791942478124,0.3458685007807475,11.0,97.07500000000012,2.738,2.964,0.585,0.751,8.863,9.385,12.004,12.296,36.399,37.25,1.172,1.214,6.04,6.3,23.7,24.68,7.97,8.114,5.815,6.106,0.94,1.01,0.87,0.923
8,0,7,8,3,3,4,5,6,0,2,0,1.615108460124264,0.4495768306766238,12.0,93.8,2.738,2.964,0.585,0.751,8.863,9.385,12.004,12.296,36.399,37.25,1.172,1.214,6.04,6.3,28.6,29.58,8.114,8.258,5.815,6.106,0.94,1.01,0.87,0.923
8,0,7,8,4,2,7,1,5,0,2,0,1.643003775382019,0.495612189749371,11.0,97.07500000000012,2.738,2.964,0.585,0.751,8.863,9.385,12.004,12.296,37.25,38.102,1.131,1.172,6.82,7.08,24.68,25.66,7.97,8.114,5.815,6.106,0.94,1.01,0.87,0.923
8,0,7,8,4,2,9,0,8,0,2,0,1.451,0.32161532480572,10.0,97.3620000000001,2.738,2.964,0.585,0.751,8.863,9.385,12.004,12.296,37.25,38.102,1.131,1.172,7.34,7.6,23.7,24.68,8.402,8.546,5.815,6.106,0.94,1.01,0.87,0.923
8,1,0,2,1,1,5,0,1,1,0,0,1.833076923076923,0.1673644239996154,13.0,100.0,2.738,2.964,0.751,0.918,5.203,5.726,10.255,10.547,34.696,35.547,1.09,1.131,6.3,6.56,23.7,24.68,7.394,7.538,6.106,6.398,0.8,0.87,0.87,0.923
8,1,0,2,2,2,6,0,1,1,0,0,1.889230769230769,0.1958402595924437,13.0,100.0,2.738,2.964,0.751,0.918,5.203,5.726,10.255,10.547,35.547,36.399,1.131,1.172,6.56,6.82,23.7,24.68,7.394,7.538,6.106,6.398,0.8,0.87,0.87,0.923
8,1,0,6,2,2,7,5,6,5,0,3,2.23875,-0.2048064242459536,3.0,99.1249999999999,2.738,2.964,0.751,0.918,5.203,5.726,11.421,11.713,35.547,36.399,1.131,1.172,6.82,7.08,28.6,29.58,8.114,8.258,7.272,7.564,0.8,0.87,1.029,1.082
8,1,0,6,3,4,2,3,8,6,0,1,1.7192,-0.1580970332586386,4.0,99.17499999999997,2.738,2.964,0.751,0.918,5.203,5.726,11.421,11.713,36.399,37.25,1.214,1.255,5.52,5.78,26.64,27.62,8.402,8.546,7.564,7.855,0.8,0.87,0.923,0.976
8,1,0,6,3,5,2,2,9,6,1,2,2.068301886792453,0.5024904982507832,8.0,98.05900000000004,2.738,2.964,0.751,0.918,5.203,5.726,11.421,11.713,36.399,37.25,1.255,1.296,5.52,5.78,25.66,26.64,8.546,8.69,7.564,7.855,0.87,0.94,0.976,1.029
8,1,0,6,3,5,2,4,8,6,1,3,2.234716981132075,0.6435073857322308,8.0,95.55900000000004,2.738,2.964,0.751,0.918,5.203,5.726,11.421,11.713,36.399,37.25,1.255,1.296,5.52,5.78,27.62,28.6,8.402,8.546,7.564,7.855,0.87,0.94,1.029,1.082
8,1,0,6,3,5,3,3,9,6,1,1,2.343432835820896,0.9076029479043076,10.0,97.48500000000008,2.738,2.964,0.751,0.918,5.203,5.726,11.421,11.713,36.399,37.25,1.255,1.296,5.78,6.04,26.64,27.62,8.546,8.69,7.564,7.855,0.87,0.94,0.923,0.976
8,1,0,6,3,5,8,2,3,6,1,3,2.465901234567902,1.081162301781549,12.0,99.0,2.738,2.964,0.751,0.918,5.203,5.726,11.421,11.713,36.399,37.25,1.255,1.296,7.08,7.34,25.66,26.64,7.682,7.826,7.564,7.855,0.87,0.94,1.029,1.082
8,1,0,6,4,5,0,4,5,6,1,3,2.234615384615385,0.6566433425757566,6.0,98.633,2.738,2.964,0.751,0.918,5.203,5.726,11.421,11.713,37.25,38.102,1.255,1.296,5.0,5.26,27.62,28.6,7.97,8.114,7.564,7.855,0.87,0.94,1.029,1.082
8,1,0,6,4,5,3,3,9,6,1,2,2.269253731343284,0.8338687784754535,10.0,97.48500000000008,2.738,2.964,0.751,0.918,5.203,5.726,11.421,11.713,37.25,38.102,1.255,1.296,5.78,6.04,26.64,27.62,8.546,8.69,7.564,7.855,0.87,0.94,0.976,1.029
8,1,1,5,1,2,4,8,7,1,0,0,1.316875009536743,1.713608220758271,4.0,98.8333333333332,2.738,2.964,0.751,0.918,5.726,6.249,11.13,11.421,34.696,35.547,1.131,1.172,6.04,6.3,31.54,32.52,8.258,8.402,6.106,6.398,0.8,0.87,0.87,0.923
8,1,1,5,1,2,8,7,6,1,0,3,1.83,1.415471144067794,2.0,99.4166666666666,2.738,2.964,0.751,0.918,5.726,6.249,11.13,11.421,34.696,35.547,1.131,1.172,7.08,7.34,30.56,31.54,8.114,8.258,6.106,6.398,0.8,0.87,1.029,1.082
8,1,1,5,2,2,0,6,0,1,0,0,1.539285714285714,0.2376028777343695,7.0,98.22300000000003,2.738,2.964,0.751,0.918,5.726,6.249,11.13,11.421,35.547,36.399,1.131,1.172,5.0,5.26,29.58,30.56,7.25,7.394,6.106,6.398,0.8,0.87,0.87,0.923
8,1,1,5,2,2,2,9,6,1,0,0,1.478125,-1.0,2.0,99.06666666666672,2.738,2.964,0.751,0.918,5.726,6.249,11.13,11.421,35.547,36.399,1.131,1.172,5.52,5.78,32.52,33.5,8.114,8.258,6.106,6.398,0.8,0.87,0.87,0.923
8,1,1,5,2,2,6,5,0,1,0,0,2.262904411764706,0.9325940459023684,10.0,89.94400000000009,2.738,2.964,0.751,0.918,5.726,6.249,11.13,11.421,35.547,36.399,1.131,1.172,6.56,6.82,28.6,29.58,7.25,7.394,6.106,6.398,0.8,0.87,0.87,0.923
8,1,1,6,2,2,7,5,0,3,0,0,2.2052573529411763,0.947140143371025,10.0,97.44400000000009,2.738,2.964,0.751,0.918,5.726,6.249,11.421,11.713,35.547,36.399,1.131,1.172,6.82,7.08,28.6,29.58,7.25,7.394,6.689,6.981,0.8,0.87,0.87,0.923
8,1,1,7,4,2,9,2,9,1,3,0,1.165,-1.0,2.0,99.53799999999998,2.738,2.964,0.751,0.918,5.726,6.249,11.713,12.004,37.25,38.102,1.131,1.172,7.34,7.6,25.66,26.64,8.546,8.69,6.106,6.398,1.01,1.08,0.87,0.923
8,1,2,5,1,2,7,5,0,1,0,0,2.1492830882352942,0.9079849616840049,10.0,97.44400000000009,2.738,2.964,0.751,0.918,6.249,6.772,11.13,11.421,34.696,35.547,1.131,1.172,6.82,7.08,28.6,29.58,7.25,7.394,6.106,6.398,0.8,0.87,0.87,0.923
8,1,2,5,1,2,7,7,5,1,0,3,1.838749980926514,1.386480215759867,2.0,99.4166666666666,2.738,2.964,0.751,0.918,6.249,6.772,11.13,11.421,34.696,35.547,1.131,1.172,6.82,7.08,30.56,31.54,7.97,8.114,6.106,6.398,0.8,0.87,1.029,1.082
8,1,5,7,0,2,1,2,4,1,2,0,1.2825,0.1844380938031515,2.0,99.06666666666672,2.738,2.964,0.751,0.918,7.817,8.34,11.713,12.004,33.844,34.696,1.131,1.172,5.26,5.52,25.66,26.64,7.826,7.97,6.106,6.398,0.94,1.01,0.87,0.923
8,1,5,7,0,2,6,3,4,1,2,0,1.68875,0.1644545794337274,4.0,98.13333333333344,2.738,2.964,0.751,0.918,7.817,8.34,11.713,12.004,33.844,34.696,1.131,1.172,6.56,6.82,26.64,27.62,7.826,7.97,6.106,6.398,0.94,1.01,0.87,0.923
8,1,5,7,0,3,0,1,7,1,2,0,1.674166666666667,0.5856811928609675,6.0,99.60800000000002,2.738,2.964,0.751,0.918,7.817,8.34,11.713,12.004,33.844,34.696,1.172,1.214,5.0,5.26,24.68,25.66,8.258,8.402,6.106,6.398,0.94,1.01,0.87,0.923
8,1,5,7,0,3,1,2,4,0,2,0,1.2825,0.1844380938031515,2.0,99.06666666666672,2.738,2.964,0.751,0.918,7.817,8.34,11.713,12.004,33.844,34.696,1.172,1.214,5.26,5.52,25.66,26.64,7.826,7.97,5.815,6.106,0.94,1.01,0.87,0.923
8,1,5,7,0,3,2,1,4,1,2,0,1.581666666666667,0.3682866921377924,12.0,97.25600000000013,2.738,2.964,0.751,0.918,7.817,8.34,11.713,12.004,33.844,34.696,1.172,1.214,5.52,5.78,24.68,25.66,7.826,7.97,6.106,6.398,0.94,1.01,0.87,0.923
8,1,5,7,0,3,2,1,5,0,2,0,1.15,0.03997829718850106,2.0,99.06666666666672,2.738,2.964,0.751,0.918,7.817,8.34,11.713,12.004,33.844,34.696,1.172,1.214,5.52,5.78,24.68,25.66,7.97,8.114,5.815,6.106,0.94,1.01,0.87,0.923
8,1,5,7,0,3,2,2,4,0,2,0,1.3025,0.1495301402069127,2.0,99.06666666666672,2.738,2.964,0.751,0.918,7.817,8.34,11.713,12.004,33.844,34.696,1.172,1.214,5.52,5.78,25.66,26.64,7.826,7.97,5.815,6.106,0.94,1.01,0.87,0.923
8,1,5,7,0,3,2,2,4,1,2,0,1.61,0.4603464862051345,12.0,97.25600000000013,2.738,2.964,0.751,0.918,7.817,8.34,11.713,12.004,33.844,34.696,1.172,1.214,5.52,5.78,25.66,26.64,7.826,7.97,6.106,6.398,0.94,1.01,0.87,0.923
8,1,5,7,0,3,3,2,6,1,2,0,1.803333333333333,0.6569775895108114,6.0,97.33866666666681,2.738,2.964,0.751,0.918,7.817,8.34,11.713,12.004,33.844,34.696,1.172,1.214,5.78,6.04,25.66,26.64,8.114,8.258,6.106,6.398,0.94,1.01,0.87,0.923
8,1,5,7,0,3,3,3,4,0,2,0,1.2375,0.1219467102871295,2.0,99.06666666666672,2.738,2.964,0.751,0.918,7.817,8.34,11.713,12.004,33.844,34.696,1.172,1.214,5.78,6.04,26.64,27.62,7.826,7.97,5.815,6.106,0.94,1.01,0.87,0.923
8,1,5,7,0,3,3,3,6,0,2,0,1.664,0.5161085942171179,10.0,98.04000000000009,2.738,2.964,0.751,0.918,7.817,8.34,11.713,12.004,33.844,34.696,1.172,1.214,5.78,6.04,26.64,27.62,8.114,8.258,5.815,6.106,0.94,1.01,0.87,0.923
8,1,5,7,0,3,4,3,3,1,2,0,1.795833333333334,0.6611969897335613,6.0,99.60800000000002,2.738,2.964,0.751,0.918,7.817,8.34,11.713,12.004,33.844,34.696,1.172,1.214,6.04,6.3,26.64,27.62,7.682,7.826,6.106,6.398,0.94,1.01,0.87,0.923
8,1,5,7,0,3,5,1,3,1,2,0,1.594375,0.427898077065008,8.0,98.82400000000005,2.738,2.964,0.751,0.918,7.817,8.34,11.713,12.004,33.844,34.696,1.172,1.214,6.3,6.56,24.68,25.66,7.682,7.826,6.106,6.398,0.94,1.01,0.87,0.923
8,1,5,7,0,3,6,3,4,0,2,0,1.68875,0.1644545794337274,4.0,98.13333333333344,2.738,2.964,0.751,0.918,7.817,8.34,11.713,12.004,33.844,34.696,1.172,1.214,6.56,6.82,26.64,27.62,7.826,7.97,5.815,6.106,0.94,1.01,0.87,0.923
8,1,5,7,0,3,7,2,5,0,2,0,1.54,-0.01189450071065229,4.0,98.13333333333344,2.738,2.964,0.751,0.918,7.817,8.34,11.713,12.004,33.844,34.696,1.172,1.214,6.82,7.08,25.66,26.64,7.97,8.114,5.815,6.106,0.94,1.01,0.87,0.923
8,1,5,7,0,3,7,3,5,0,2,0,1.62625,0.3975108998442132,4.0,98.13333333333344,2.738,2.964,0.751,0.918,7.817,8.34,11.713,12.004,33.844,34.696,1.172,1.214,6.82,7.08,26.64,27.62,7.97,8.114,5.815,6.106,0.94,1.01,0.87,0.923
8,1,5,7,0,3,7,3,5,1,2,0,1.48375,0.02029027797885393,4.0,98.13333333333344,2.738,2.964,0.751,0.918,7.817,8.34,11.713,12.004,33.844,34.696,1.172,1.214,6.82,7.08,26.64,27.62,7.97,8.114,6.106,6.398,0.94,1.01,0.87,0.923
8,1,5,7,0,3,8,3,5,0,2,0,1.39625,-0.02170910990882277,4.0,98.13333333333344,2.738,2.964,0.751,0.918,7.817,8.34,11.713,12.004,33.844,34.696,1.172,1.214,7.08,7.34,26.64,27.62,7.97,8.114,5.815,6.106,0.94,1.01,0.87,0.923
8,1,6,7,0,2,7,3,5,1,2,0,1.62625,0.3975108998442132,4.0,98.13333333333344,2.738,2.964,0.751,0.918,8.34,8.863,11.713,12.004,33.844,34.696,1.131,1.172,6.82,7.08,26.64,27.62,7.97,8.114,6.106,6.398,0.94,1.01,0.87,0.923
8,1,6,7,0,3,0,1,6,0,2,0,1.634166666666667,0.5546188473233747,6.0,99.60800000000002,2.738,2.964,0.751,0.918,8.34,8.863,11.713,12.004,33.844,34.696,1.172,1.214,5.0,5.26,24.68,25.66,8.114,8.258,5.815,6.106,0.94,1.01,0.87,0.923
8,1,6,7,0,3,0,1,6,1,2,0,1.634166666666667,0.5192005237865205,6.0,97.33866666666681,2.738,2.964,0.751,0.918,8.34,8.863,11.713,12.004,33.844,34.696,1.172,1.214,5.0,5.26,24.68,25.66,8.114,8.258,6.106,6.398,0.94,1.01,0.87,0.923
8,1,6,7,0,3,1,1,7,1,2,0,1.945833333333334,0.6321796291813006,6.0,97.33866666666681,2.738,2.964,0.751,0.918,8.34,8.863,11.713,12.004,33.844,34.696,1.172,1.214,5.26,5.52,24.68,25.66,8.258,8.402,6.106,6.398,0.94,1.01,0.87,0.923
8,1,6,7,0,3,1,1,8,1,2,0,1.8209374999999999,0.6263559844097761,8.0,97.68933333333345,2.738,2.964,0.751,0.918,8.34,8.863,11.713,12.004,33.844,34.696,1.172,1.214,5.26,5.52,24.68,25.66,8.402,8.546,6.106,6.398,0.94,1.01,0.87,0.923
8,1,6,7,0,3,2,1,4,1,2,0,1.73625,0.5775942865130643,12.0,97.25600000000013,2.738,2.964,0.751,0.918,8.34,8.863,11.713,12.004,33.844,34.696,1.172,1.214,5.52,5.78,24.68,25.66,7.826,7.97,6.106,6.398,0.94,1.01,0.87,0.923
8,1,6,7,0,3,2,2,5,1,2,0,1.379999999999999,0.2268481587444693,2.0,99.06666666666672,2.738,2.964,0.751,0.918,8.34,8.863,11.713,12.004,33.844,34.696,1.172,1.214,5.52,5.78,25.66,26.64,7.97,8.114,6.106,6.398,0.94,1.01,0.87,0.923
8,1,6,7,0,3,2,2,7,1,2,0,1.990625,0.8594538915844545,8.0,96.55466666666685,2.738,2.964,0.751,0.918,8.34,8.863,11.713,12.004,33.844,34.696,1.172,1.214,5.52,5.78,25.66,26.64,8.258,8.402,6.106,6.398,0.94,1.01,0.87,0.923
8,1,6,7,0,3,2,3,5,1,2,0,1.237500000000001,0.07528544688212913,2.0,99.06666666666672,2.738,2.964,0.751,0.918,8.34,8.863,11.713,12.004,33.844,34.696,1.172,1.214,5.52,5.78,26.64,27.62,7.97,8.114,6.106,6.398,0.94,1.01,0.87,0.923
8,1,6,7,0,3,2,3,6,1,2,0,1.7765,0.6420401019445023,10.0,98.04000000000009,2.738,2.964,0.751,0.918,8.34,8.863,11.713,12.004,33.844,34.696,1.172,1.214,5.52,5.78,26.64,27.62,8.114,8.258,6.106,6.398,0.94,1.01,0.87,0.923
8,1,6,7,0,3,3,3,4,1,2,0,1.2375,0.1219467102871295,2.0,99.06666666666672,2.738,2.964,0.751,0.918,8.34,8.863,11.713,12.004,33.844,34.696,1.172,1.214,5.78,6.04,26.64,27.62,7.826,7.97,6.106,6.398,0.94,1.01,0.87,0.923
8,1,6,7,0,3,3,6,1,1,2,0,1.733214285714286,0.4796956318484834,14.0,96.47200000000016,2.738,2.964,0.751,0.918,8.34,8.863,11.713,12.004,33.844,34.696,1.172,1.214,5.78,6.04,29.58,30.56,7.394,7.538,6.106,6.398,0.94,1.01,0.87,0.923
8,1,6,7,0,3,4,1,2,1,2,0,1.543928571428572,0.4855317620678472,14.0,96.47200000000016,2.738,2.964,0.751,0.918,8.34,8.863,11.713,12.004,33.844,34.696,1.172,1.214,6.04,6.3,24.68,25.66,7.538,7.682,6.106,6.398,0.94,1.01,0.87,0.923
8,1,6,7,0,3,4,3,3,0,2,0,1.795833333333334,0.6611969897335613,6.0,99.60800000000002,2.738,2.964,0.751,0.918,8.34,8.863,11.713,12.004,33.844,34.696,1.172,1.214,6.04,6.3,26.64,27.62,7.682,7.826,5.815,6.106,0.94,1.01,0.87,0.923
8,1,6,7,0,3,4,3,3,1,2,0,1.795833333333334,0.6611969897335613,6.0,99.60800000000002,2.738,2.964,0.751,0.918,8.34,8.863,11.713,12.004,33.844,34.696,1.172,1.214,6.04,6.3,26.64,27.62,7.682,7.826,6.106,6.398,0.94,1.01,0.87,0.923
8,1,6,7,0,3,7,2,5,0,2,0,1.54,-0.01189450071065229,4.0,98.13333333333344,2.738,2.964,0.751,0.918,8.34,8.863,11.713,12.004,33.844,34.696,1.172,1.214,6.82,7.08,25.66,26.64,7.97,8.114,5.815,6.106,0.94,1.01,0.87,0.923
8,1,6,7,0,3,7,3,5,0,2,0,1.48375,0.02029027797885393,4.0,98.13333333333344,2.738,2.964,0.751,0.918,8.34,8.863,11.713,12.004,33.844,34.696,1.172,1.214,6.82,7.08,26.64,27.62,7.97,8.114,5.815,6.106,0.94,1.01,0.87,0.923
8,2,0,5,1,2,6,6,6,5,0,3,2.031874999999999,-0.3284521661155776,2.0,99.4166666666666,2.738,2.964,0.918,1.084,5.203,5.726,11.13,11.421,34.696,35.547,1.131,1.172,6.56,6.82,29.58,30.56,8.114,8.258,7.272,7.564,0.8,0.87,1.029,1.082
8,2,0,5,1,2,9,1,0,5,0,0,2.318750000000001,1.044064952908681,8.0,98.01800000000004,2.738,2.964,0.918,1.084,5.203,5.726,11.13,11.421,34.696,35.547,1.131,1.172,7.34,7.6,24.68,25.66,7.25,7.394,7.272,7.564,0.8,0.87,0.87,0.923
8,2,0,5,2,2,3,6,0,5,1,3,2.578888888888889,0.8897054907152726,9.0,97.3749999999997,2.738,2.964,0.918,1.084,5.203,5.726,11.13,11.421,35.547,36.399,1.131,1.172,5.78,6.04,29.58,30.56,7.25,7.394,7.272,7.564,0.87,0.94,1.029,1.082
8,2,0,5,2,2,9,1,0,5,0,0,2.317777777777778,1.047343036992113,8.0,98.01800000000004,2.738,2.964,0.918,1.084,5.203,5.726,11.13,11.421,35.547,36.399,1.131,1.172,7.34,7.6,24.68,25.66,7.25,7.394,7.272,7.564,0.8,0.87,0.87,0.923
8,2,0,5,2,2,9,1,0,5,0,1,2.296712962962963,1.033878231701564,8.0,98.01800000000004,2.738,2.964,0.918,1.084,5.203,5.726,11.13,11.421,35.547,36.399,1.131,1.172,7.34,7.6,24.68,25.66,7.25,7.394,7.272,7.564,0.8,0.87,0.923,0.976
8,2,0,6,1,2,0,5,1,5,1,3,2.274999999999999,0.4982006384385701,7.0,97.9583333333331,2.738,2.964,0.918,1.084,5.203,5.726,11.421,11.713,34.696,35.547,1.131,1.172,5.0,5.26,28.6,29.58,7.394,7.538,7.272,7.564,0.87,0.94,1.029,1.082
8,2,0,6,1,2,0,6,0,5,1,3,2.413333333333333,0.5320926507885108,6.0,98.2499999999998,2.738,2.964,0.918,1.084,5.203,5.726,11.421,11.713,34.696,35.547,1.131,1.172,5.0,5.26,29.58,30.56,7.25,7.394,7.272,7.564,0.87,0.94,1.029,1.082
8,2,0,6,1,2,2,5,1,5,1,3,2.158333333333333,0.3660607648666776,6.0,98.2499999999998,2.738,2.964,0.918,1.084,5.203,5.726,11.421,11.713,34.696,35.547,1.131,1.172,5.52,5.78,28.6,29.58,7.394,7.538,7.272,7.564,0.87,0.94,1.029,1.082
8,2,0,6,1,2,3,5,0,5,1,3,2.346111111111111,0.6738400010380794,9.0,97.3749999999997,2.738,2.964,0.918,1.084,5.203,5.726,11.421,11.713,34.696,35.547,1.131,1.172,5.78,6.04,28.6,29.58,7.25,7.394,7.272,7.564,0.87,0.94,1.029,1.082
8,2,0,6,1,2,3,5,3,5,0,0,2.138333333333334,0.3175327583195471,6.0,92.7500000000002,2.738,2.964,0.918,1.084,5.203,5.726,11.421,11.713,34.696,35.547,1.131,1.172,5.78,6.04,28.6,29.58,7.682,7.826,7.272,7.564,0.8,0.87,0.87,0.923
